application_id,age,monthly_income,loan_amount,previous_defaults,credit_score,default,leak_col_good,leak_col_subtle
504132,25,4005747,1582428,0,458,0,0,0.02
504133,49,8042930,13365188,0,533,0,0,-0.037
504134,48,9687783,2359143,1,433,1,1,1.024
504135,30,16296862,5600991,0,665,0,0,-0.018
504136,43,10124850,6495305,0,452,0,0,0.005
504137,39,18405046,6774503,0,722,0,0,-0.035
504138,24,6482462,6491316,0,847,0,0,-0.048
504139,52,14316461,10390940,0,461,0,0,-0.003
504140,40,15543386,13618668,0,627,0,0,-0.059
504141,48,18055627,9441426,0,313,0,0,-0.0
504142,56,7375150,4600728,1,348,0,0,0.064
504143,43,15595160,11346451,0,642,0,0,0.059
504144,23,14044470,12665134,0,643,0,0,-0.019
504145,44,17234570,1098789,1,760,0,0,-0.006
504146,22,6029680,10385801,0,533,0,0,0.035
504147,38,9299396,14319346,0,738,0,0,0.033
504148,52,8922335,13373130,0,584,0,0,-0.002
504149,50,4621824,11856114,0,626,0,0,-0.0
504150,58,9637542,13737502,0,776,0,0,-0.002
504151,47,19564122,8544708,0,441,0,0,-0.002
504152,58,9097261,5455018,0,807,0,0,-0.007
504153,58,5261069,5317083,0,306,0,0,0.012
504154,34,18775816,8054802,0,460,0,0,-0.049
504155,21,18942129,9821792,0,321,0,0,-0.028
504156,21,15780119,14404289,0,569,0,0,-0.002
504157,28,7145187,2136245,0,428,0,0,0.057
504158,37,9968550,1077905,0,340,0,0,0.01
504159,21,9318948,12563117,0,840,0,0,0.005
504160,34,3631536,8187173,0,344,0,0,0.029
504161,33,9881769,11265301,0,435,0,0,0.01
504162,50,13648481,14318682,0,433,0,0,-0.017
504163,33,5153970,5389786,1,734,0,0,0.016
504164,23,10060380,8792085,0,535,0,0,0.021
504165,42,5431388,1199316,0,762,0,0,-0.001
504166,55,5648038,13248478,1,359,0,0,0.032
504167,34,9584139,12519676,0,596,0,0,0.061
504168,42,12365558,11638463,1,313,0,0,-0.005
504169,53,7570859,7286789,1,494,0,0,-0.008
504170,32,13572978,12475212,1,439,0,0,0.011
504171,44,15958919,1266663,0,406,0,0,0.046
504172,25,17763515,11391054,0,364,0,0,-0.012
504173,29,5341273,12514586,0,828,0,0,-0.006
504174,22,8005978,12744123,0,821,0,0,-0.003
504175,51,19772348,8860666,0,682,0,0,0.012
504176,49,12036556,14359326,0,742,0,0,-0.002
504177,49,14338006,14283183,0,449,0,0,0.036
504178,56,16602368,14468310,0,661,0,0,0.019
504179,50,19159963,13798317,1,340,0,0,0.002
504180,42,8197045,6221474,0,563,0,0,-0.028
504181,41,11372044,12671861,0,670,0,0,-0.008
504182,32,3721895,14411847,0,762,0,0,0.01
504183,27,13411076,11173430,1,689,0,0,0.001
504184,45,5903897,1723040,0,651,0,0,-0.003
504185,28,3906950,7676123,2,422,1,1,1.016
504186,53,6664610,8160390,1,692,0,0,0.007
504187,36,6068784,12015139,0,639,0,0,-0.062
504188,30,5008820,5763114,0,365,0,0,0.047
504189,32,3881608,5796812,1,363,0,0,-0.018
504190,42,19912763,13441769,1,488,0,0,-0.001
504191,27,6610624,6080222,0,465,0,0,0.016
504192,41,9958222,9046604,1,621,0,0,0.037
504193,58,4954820,1023671,0,694,0,0,0.01
504194,42,13487114,9795441,0,558,0,0,-0.054
504195,29,11806461,6708181,1,770,0,0,0.031
504196,40,3181162,10752487,1,746,0,0,0.02
504197,33,4711480,4827635,0,656,0,0,0.055
504198,44,19571827,12394529,0,643,0,0,0.006
504199,50,4680127,3215048,0,331,0,0,0.004
504200,38,18510760,13111775,0,367,0,0,0.031
504201,45,3193924,14464066,0,402,0,0,0.024
504202,40,3625469,6619391,0,472,0,0,-0.013
504203,31,8204791,11168340,1,712,0,0,-0.049
504204,54,6292948,1913277,1,363,0,0,0.028
504205,43,19351332,13650744,0,473,0,0,-0.008
504206,46,4469665,11825292,0,814,0,0,0.032
504207,43,12546156,6790048,0,788,0,0,-0.002
504208,53,3369595,1666531,1,391,0,0,0.026
504209,45,13706961,9521993,0,511,0,0,-0.025
504210,54,8140723,1681699,0,469,0,0,0.038
504211,46,9305034,7230417,0,745,0,0,0.058
504212,59,19956338,1567006,0,329,0,0,0.008
504213,25,8477084,4369708,0,586,0,0,-0.014
504214,49,7753948,12031808,0,833,0,0,-0.013
504215,50,8775296,6383070,0,372,0,0,-0.007
504216,47,9219293,6099417,0,308,0,0,-0.02
504217,57,12459562,12280933,0,458,0,0,-0.027
504218,45,10460660,13343883,1,443,0,0,0.006
504219,30,7112969,11181615,0,417,0,0,0.012
504220,54,3377984,4352490,0,440,0,0,-0.015
504221,32,8034801,3466858,0,796,0,0,-0.025
504222,49,12533107,14401138,0,478,0,0,-0.004
504223,59,9870506,1375900,0,427,0,0,-0.012
504224,39,10308664,13952507,0,370,0,0,-0.059
504225,39,9695695,10571129,1,805,0,0,0.023
504226,49,10616514,5783675,1,731,0,0,-0.034
504227,22,16821441,1812747,0,364,0,0,0.018
504228,46,19161223,10792516,1,349,0,0,0.02
504229,57,7573789,6174313,0,729,0,0,-0.044
504230,54,4337080,5504833,1,590,0,0,0.068
504231,50,3521730,7294971,0,630,0,0,-0.061
504232,32,10429100,4118987,0,765,0,0,0.004
504233,40,15903026,9514957,1,330,0,0,0.061
504234,53,17605933,9536622,1,359,0,0,-0.024
504235,29,18361013,13624437,0,592,0,0,0.05
504236,22,5822924,3957277,0,324,0,0,0.018
504237,48,6525134,3262050,0,327,0,0,-0.0
504238,54,7266581,3399790,0,576,0,0,-0.011
504239,41,3266322,2190267,0,352,0,0,0.03
504240,39,13760071,4908112,0,804,0,0,0.019
504241,34,3235725,4668040,0,443,0,0,-0.01
504242,37,7565590,13269499,1,542,0,0,-0.022
504243,25,18392928,3846662,1,313,0,0,-0.054
504244,41,14163456,9447932,0,641,0,0,0.04
504245,42,18060880,9080381,0,809,0,0,-0.033
504246,40,5217425,7497611,0,494,0,0,-0.011
504247,48,14459032,14264902,0,329,0,0,-0.021
504248,52,8209614,5933084,0,620,0,0,-0.028
504249,39,16440562,5746101,1,344,0,0,-0.019
504250,48,6865917,7189373,1,414,0,0,0.049
504251,43,15666427,3218908,0,739,0,0,-0.042
504252,53,3617672,1757369,0,356,0,0,0.009
504253,38,5989144,2547132,0,369,0,0,0.034
504254,55,12179681,1224273,0,375,0,0,0.068
504255,57,16909358,9359681,0,648,0,0,-0.035
504256,56,18731918,4343023,0,408,0,0,-0.022
504257,39,14474418,1583449,1,696,0,0,-0.057
504258,46,18993565,14727357,0,472,0,0,-0.022
504259,56,15386688,12189210,0,672,0,0,0.013
504260,46,11360906,10368293,0,435,0,0,-0.005
504261,27,4882302,4208787,1,701,0,0,0.052
504262,43,15571357,8749463,0,709,0,0,0.029
504263,25,3838202,11247052,0,767,0,0,-0.012
504264,43,10218667,3903557,1,588,0,0,-0.038
504265,56,15401242,8724583,0,819,0,0,0.008
504266,52,9782243,8519396,0,365,0,0,-0.004
504267,35,5413198,7033528,0,443,0,0,0.025
504268,47,16971471,2926208,0,810,0,0,-0.003
504269,37,6701654,5327731,2,598,0,0,0.014
504270,40,18029536,5113153,0,438,0,0,0.0
504271,36,4653885,13717285,0,764,0,0,0.022
504272,48,18136348,6556264,0,343,0,0,0.052
504273,51,3828415,9064829,0,369,0,0,-0.022
504274,36,8173727,4103773,0,683,0,0,0.008
504275,34,10153364,10802839,0,423,0,0,-0.044
504276,30,17504724,5668136,0,620,0,0,0.028
504277,22,11794488,2256229,0,422,0,0,-0.015
504278,53,14509346,13352218,0,758,0,0,0.041
504279,42,7325354,14350173,0,514,0,0,-0.01
504280,22,19037022,8145597,0,504,0,0,0.027
504281,27,11660525,6870216,1,831,0,0,0.001
504282,50,19581673,11289141,0,654,0,0,-0.055
504283,58,7508192,11406159,2,560,0,0,-0.02
504284,59,16863418,14123490,0,608,0,0,-0.002
504285,39,11189539,12921243,0,724,0,0,-0.017
504286,58,7948313,2835851,0,348,0,0,0.041
504287,37,5992053,9938315,0,537,0,0,0.054
504288,57,5211992,4603506,0,656,0,0,-0.011
504289,30,14829091,7598648,1,502,0,0,0.004
504290,35,12711410,9144796,0,498,0,0,-0.045
504291,25,7365513,14563250,0,623,0,0,-0.002
504292,58,17429070,3400468,0,578,0,0,0.035
504293,55,12574503,6557920,0,325,0,0,-0.019
504294,24,17351797,7567713,0,699,0,0,-0.009
504295,55,10289335,6989465,0,781,0,0,-0.064
504296,21,7842291,5389365,0,834,0,0,-0.016
504297,37,12917434,10362785,0,658,0,0,-0.069
504298,41,3453546,14993573,1,472,0,0,-0.047
504299,42,14464050,10537112,0,635,0,0,0.059
504300,25,18468169,7635745,0,566,0,0,-0.017
504301,56,12453738,1832123,0,522,0,0,0.034
504302,58,4909116,1544817,1,515,0,0,-0.014
504303,29,12479816,1463407,1,709,0,0,-0.019
504304,40,7117312,11564908,0,621,0,0,0.021
504305,34,13281650,10406542,0,612,0,0,0.014
504306,40,18982014,6281622,0,378,0,0,-0.031
504307,46,12230718,1083500,0,545,0,0,-0.027
504308,24,10387496,7185797,0,400,0,0,-0.03
504309,59,7125773,10823078,0,833,0,0,0.031
504310,40,3765381,14025170,1,476,0,0,0.041
504311,31,15003390,4334052,0,623,0,0,0.025
504312,27,5233998,12782074,0,561,0,0,0.003
504313,51,3548638,4194029,0,321,0,0,-0.009
504314,28,14464593,9329662,0,849,0,0,0.012
504315,43,15741196,5793942,0,322,0,0,0.013
504316,35,18306762,5075086,1,363,0,0,-0.016
504317,21,8104509,6527169,1,644,0,0,-0.017
504318,30,14487282,1727845,1,804,0,0,0.005
504319,44,16927819,4707736,0,494,0,0,0.021
504320,35,13992118,1349163,1,319,0,0,-0.028
504321,41,12849204,6451323,0,551,0,0,0.026
504322,42,3074706,6990986,0,831,0,0,-0.003
504323,44,17685586,5145692,0,497,0,0,-0.012
504324,30,11305217,8794747,0,759,0,0,0.015
504325,43,6593720,13391492,1,510,0,0,0.005
504326,36,11356261,6093028,0,800,0,0,-0.058
504327,25,16639859,10187923,0,411,0,0,0.045
504328,53,15400733,12522827,0,836,0,0,-0.011
504329,56,10801408,14458767,0,540,0,0,0.004
504330,45,10072656,4355646,0,698,0,0,0.015
504331,46,19562677,12699876,1,788,0,0,-0.004
504332,22,6156666,9324793,0,406,0,0,-0.029
504333,54,16733356,9792630,0,787,0,0,0.018
504334,51,3668266,2295729,0,784,0,0,0.002
504335,39,19009353,8497236,0,634,0,0,0.039
504336,57,7522449,6215707,0,821,0,0,-0.036
504337,38,4875967,1580833,0,806,0,0,-0.001
504338,23,7043115,1782196,1,752,0,0,-0.007
504339,27,4315389,12344263,1,843,0,0,0.074
504340,43,7390313,6818733,0,645,0,0,-0.028
504341,57,10368480,10307486,0,582,0,0,-0.005
504342,21,7529546,2981588,0,375,0,0,0.006
504343,27,17285626,11587970,1,331,0,0,0.016
504344,42,13624723,14653178,0,591,0,0,-0.055
504345,23,11134106,3226300,0,407,1,1,1.003
504346,39,18968398,13963758,0,477,0,0,-0.002
504347,50,9881016,7377812,0,445,0,0,-0.0
504348,29,12214594,12149087,1,594,0,0,0.039
504349,55,13151385,13984944,0,637,0,0,-0.013
504350,55,16103137,6927065,2,603,0,0,0.008
504351,33,8528099,13649996,0,730,0,0,-0.015
504352,46,14045146,7733582,0,453,0,0,-0.002
504353,48,14526541,7226160,0,554,0,0,0.004
504354,45,4143025,14117600,1,417,0,0,0.019
504355,59,13653270,3170303,0,404,0,0,-0.05
504356,23,19266049,13810270,0,800,0,0,0.062
504357,31,19189627,12486784,0,573,0,0,-0.006
504358,50,14054204,9601294,0,321,0,0,-0.063
504359,53,9030977,10271477,0,790,0,0,0.058
504360,54,5295922,11441318,0,672,0,0,0.005
504361,23,12738049,9264308,0,490,0,0,0.008
504362,25,11982627,9959315,0,349,0,0,-0.036
504363,51,14652125,12371699,0,454,0,0,-0.056
504364,24,10717629,13373318,1,314,0,0,0.033
504365,28,8375763,14983843,0,804,0,0,0.021
504366,37,5603881,3950314,0,512,0,0,0.012
504367,42,17487630,2121484,0,810,0,0,-0.034
504368,58,15702541,2686020,0,376,0,0,-0.019
504369,44,4191577,6715946,0,459,0,0,0.061
504370,51,16553560,9537221,1,752,0,0,-0.039
504371,45,3702162,1126468,1,532,0,0,-0.044
504372,58,5422262,12231037,0,800,0,0,0.009
504373,52,17523384,11113452,0,715,0,0,0.009
504374,46,4986326,11285606,0,420,0,0,-0.005
504375,56,15408333,9092485,0,608,0,0,0.0
504376,47,5294493,4478261,0,660,0,0,-0.025
504377,43,4506811,4788165,0,647,0,0,-0.07
504378,40,3231973,1312794,0,375,0,0,-0.015
504379,47,9061863,9714767,0,517,0,0,-0.026
504380,37,18221944,12195244,0,764,0,0,0.05
504381,34,18123997,3885589,2,489,0,0,0.026
504382,23,15659586,9867999,1,389,0,0,-0.001
504383,47,9595319,1754968,2,635,0,0,-0.042
504384,34,17701921,13375889,0,523,0,0,-0.062
504385,48,19460490,7344786,1,697,0,0,0.009
504386,45,4063244,6361519,0,670,0,0,0.006
504387,31,4515444,5828637,0,580,0,0,-0.004
504388,32,19621213,14948450,0,726,0,0,0.041
504389,53,16494735,9390317,0,379,0,0,-0.032
504390,40,10772597,8256885,0,652,0,0,0.027
504391,54,19887502,14463578,0,794,0,0,-0.001
504392,43,8197142,4320273,0,775,0,0,-0.012
504393,39,13478956,10666424,1,555,0,0,-0.007
504394,56,6333456,7285726,0,429,0,0,0.002
504395,21,8166801,5807284,0,414,0,0,0.001
504396,30,18388319,6949890,0,362,0,0,-0.02
504397,21,18351949,11645534,0,405,0,0,0.034
504398,25,19162881,8706839,0,666,0,0,0.039
504399,42,18921861,6152957,1,464,0,0,-0.014
504400,22,7332505,9298230,0,587,0,0,-0.007
504401,29,13484359,13875044,1,770,0,0,-0.033
504402,27,6472471,12109728,0,322,0,0,0.063
504403,41,11796345,8958188,1,652,0,0,0.031
504404,27,8541406,12861134,0,497,0,0,-0.021
504405,29,17874616,9985594,0,475,0,0,0.051
504406,29,7191316,14957181,0,844,0,0,-0.041
504407,32,9193450,8603817,0,575,0,0,-0.008
504408,56,14810873,2745101,0,767,0,0,-0.005
504409,29,8337939,9887599,0,642,0,0,-0.012
504410,30,16827184,9023163,1,453,0,0,-0.031
504411,30,4964154,8367182,0,429,0,0,0.017
504412,37,12809363,7195703,0,373,0,0,0.047
504413,58,19260854,14751068,1,314,0,0,-0.014
504414,24,17525662,14718041,0,786,0,0,-0.069
504415,36,15633497,12438869,0,774,0,0,-0.036
504416,56,8112554,8280259,0,400,0,0,0.009
504417,47,6329268,9944928,0,722,0,0,-0.028
504418,26,19928989,12717304,0,759,0,0,-0.029
504419,29,8340908,9227908,1,569,0,0,-0.002
504420,52,19343368,7580350,2,330,0,0,-0.003
504421,58,8158310,1214512,0,372,0,0,-0.045
504422,50,5331305,3435618,0,595,0,0,0.01
504423,34,19343284,7946217,0,827,0,0,-0.011
504424,49,17217131,14431199,1,685,0,0,0.002
504425,48,3763687,1834396,0,427,0,0,0.012
504426,42,10352395,7580397,0,708,0,0,-0.035
504427,51,9724299,14675799,0,610,0,0,-0.048
504428,37,19875610,11473800,0,785,0,0,0.018
504429,37,10250221,13780414,1,654,0,0,-0.033
504430,35,12233613,13781231,0,814,0,0,0.012
504431,52,7751754,5582325,1,454,0,0,-0.017
504432,48,6603041,12541393,0,844,0,0,0.022
504433,31,16705894,13432533,0,437,0,0,0.02
504434,59,18702030,8320420,0,764,0,0,-0.001
504435,37,17070260,9623224,2,774,0,0,0.046
504436,32,4638405,6107660,0,467,0,0,0.014
504437,59,5066158,1339295,0,781,0,0,-0.02
504438,29,19253906,4158841,0,437,0,0,0.042
504439,45,15529758,12898057,2,604,0,0,-0.009
504440,46,3302260,10389738,0,455,0,0,-0.022
504441,24,9294226,7379887,0,471,0,0,-0.003
504442,39,6123191,7182612,0,582,0,0,-0.015
504443,33,12660310,9871074,0,374,0,0,-0.048
504444,49,19259090,10459586,0,535,0,0,0.016
504445,29,16206028,1574036,0,761,0,0,0.021
504446,27,11185979,7744433,1,512,0,0,0.001
504447,27,4281853,3689706,0,595,0,0,0.023
504448,41,3676955,6477665,1,434,0,0,0.025
504449,29,10843956,1192770,0,506,0,0,0.028
504450,47,6856745,3978988,0,656,0,0,-0.02
504451,41,10773000,14313836,0,805,0,0,0.009
504452,25,9270253,4722343,1,836,0,0,-0.018
504453,25,13636824,6034366,0,711,0,0,-0.04
504454,28,19436736,1946852,0,811,0,0,-0.061
504455,35,5202894,5674356,0,379,0,0,0.047
504456,33,10145945,1104836,0,753,0,0,-0.002
504457,53,11250926,9860465,0,442,0,0,-0.033
504458,52,10211418,10041866,0,557,0,0,-0.036
504459,56,10695795,3139071,1,414,0,0,-0.052
504460,43,3621387,3621429,0,541,0,0,0.005
504461,54,6479929,13722704,0,726,0,0,0.059
504462,38,17762745,11476931,0,711,0,0,-0.02
504463,32,13988964,9175623,0,718,0,0,-0.02
504464,43,18213006,3272296,0,315,0,0,-0.044
504465,22,19716293,3202478,0,593,0,0,0.017
504466,47,13451097,5663806,0,533,0,0,0.006
504467,51,15707601,9803349,1,729,0,0,-0.004
504468,42,13645630,9895071,0,560,0,0,0.012
504469,25,14676563,1852762,0,473,0,0,-0.046
504470,37,16526441,7893625,1,504,0,0,-0.06
504471,27,9436856,8659141,0,546,0,0,-0.04
504472,38,18428544,11770590,0,301,0,0,-0.033
504473,22,9358845,8737914,1,669,0,0,0.002
504474,51,4437241,12568899,0,701,0,0,-0.023
504475,48,15251052,1869546,0,563,0,0,0.043
504476,23,12654694,11065268,0,839,0,0,0.047
504477,29,19941970,7458720,0,381,0,0,-0.016
504478,53,16902727,9954718,0,627,0,0,-0.005
504479,48,18329532,7419259,0,613,0,0,-0.028
504480,48,17898036,7651803,0,746,0,0,0.009
504481,38,17315535,9546776,0,718,0,0,0.026
504482,35,10447948,10656311,2,336,0,0,0.025
504483,31,12155697,14037552,0,490,0,0,-0.009
504484,45,19311288,9012350,0,484,0,0,-0.016
504485,25,14093132,11335120,0,807,0,0,-0.02
504486,47,14567595,10329400,0,663,0,0,0.046
504487,32,3434213,4029086,0,575,0,0,-0.016
504488,30,4387698,12000881,0,623,0,0,0.026
504489,29,10326870,9092259,0,568,0,0,-0.01
504490,22,6389143,6543277,1,659,0,0,-0.055
504491,29,19360363,1108266,1,778,0,0,-0.003
504492,36,8360335,13644368,0,482,0,0,-0.045
504493,21,11710553,10022345,0,597,0,0,-0.017
504494,41,9811880,2724719,0,638,0,0,-0.026
504495,57,16788345,5419989,1,837,0,0,0.002
504496,59,14820049,12303231,0,748,0,0,-0.016
504497,21,11368866,6387998,1,413,0,0,-0.026
504498,34,12329949,4838365,0,373,0,0,0.02
504499,52,16818014,8337970,1,645,0,0,-0.016
504500,44,19139626,8753491,1,788,0,0,0.004
504501,59,12864030,7297101,0,339,0,0,0.003
504502,57,12732065,14854990,1,582,0,0,-0.025
504503,53,19533713,11385148,1,364,0,0,-0.002
504504,50,18364070,7338858,1,611,0,0,-0.021
504505,46,6337151,7574392,0,480,0,0,-0.006
504506,34,15192239,7682036,0,569,0,0,-0.016
504507,32,6736480,12000103,0,510,0,0,0.01
504508,23,4211747,4675230,0,348,0,0,0.016
504509,27,10811931,10839510,1,441,0,0,-0.054
504510,41,5923807,2814891,0,486,0,0,-0.031
504511,47,4804452,2168377,0,432,0,0,-0.028
504512,30,3993350,2108685,0,394,0,0,-0.01
504513,30,11103195,9961045,1,331,0,0,0.042
504514,56,6044383,3952431,1,360,0,0,-0.053
504515,37,12642152,5903111,0,844,0,0,0.014
504516,54,7742153,3722334,0,762,0,0,0.026
504517,38,15876634,1791823,0,442,0,0,-0.018
504518,46,7929887,13609589,0,558,0,0,0.006
504519,22,18726135,11859927,0,611,0,0,0.017
504520,29,4938153,3724372,0,361,0,0,-0.02
504521,25,5597002,4768647,0,660,0,0,-0.03
504522,46,5406526,9944593,0,627,0,0,0.062
504523,35,11116415,6497381,0,382,0,0,-0.025
504524,45,12431514,12620677,2,739,0,0,0.002
504525,46,9909494,7220941,0,688,0,0,-0.032
504526,48,5077956,2712758,1,792,0,0,0.028
504527,43,6911287,14840845,0,773,0,0,-0.06
504528,41,16227340,13873990,1,596,0,0,-0.005
504529,42,12350906,4282296,0,487,1,1,0.987
504530,39,8611561,7454866,0,605,0,0,-0.005
504531,30,16646171,9341272,0,362,0,0,0.051
504532,56,7842305,12999128,0,364,0,0,0.004
504533,51,7971000,4596061,0,518,0,0,-0.057
504534,51,7759524,7393002,0,829,0,0,-0.017
504535,55,5164331,2599837,0,317,0,0,-0.016
504536,31,16072059,14114894,0,478,0,0,0.045
504537,37,5653131,11229532,0,520,0,0,-0.011
504538,53,11149003,3298338,0,847,0,0,-0.013
504539,42,7657668,5649632,0,845,0,0,0.019
504540,46,7885980,2433382,0,570,0,0,0.091
504541,56,7245274,10533223,1,421,0,0,-0.066
504542,22,11619622,8978006,2,780,0,0,-0.019
504543,52,15613808,12326973,0,694,0,0,-0.03
504544,23,7400374,8008726,0,597,0,0,-0.017
504545,58,17801187,6886269,0,785,0,0,0.001
504546,43,11641724,9355754,1,805,0,0,0.06
504547,21,17592865,9257636,0,490,0,0,0.038
504548,25,10052281,2636982,0,457,0,0,-0.018
504549,57,14216338,12555113,0,796,0,0,0.04
504550,21,15490413,9466781,0,670,0,0,0.021
504551,38,17404369,9857726,0,549,0,0,0.039
504552,25,6551542,12563354,1,613,0,0,0.045
504553,38,17491753,1822665,0,747,0,0,-0.048
504554,55,5116126,11198163,0,414,0,0,-0.019
504555,52,9157587,1983102,0,676,0,0,0.01
504556,46,12035127,2416835,0,384,0,0,-0.007
504557,53,15376294,7464979,0,705,0,0,0.018
504558,44,9238122,2365733,0,668,0,0,-0.032
504559,47,19088648,3925838,0,506,0,0,0.012
504560,39,8843488,1211774,0,640,0,0,-0.01
504561,38,9933137,2401774,0,802,0,0,0.002
504562,35,3117680,2383891,0,427,0,0,0.057
504563,47,12400500,14780221,1,747,0,0,-0.001
504564,31,7161330,5795696,0,433,0,0,0.017
504565,44,9848320,14164048,1,556,0,0,-0.01
504566,23,7013548,4865076,0,314,0,0,-0.06
504567,59,5055867,4675915,0,700,0,0,-0.001
504568,27,3297625,1335370,1,613,0,0,0.018
504569,32,8198832,9776925,0,626,0,0,0.021
504570,53,3374826,8999129,0,403,0,0,-0.015
504571,42,8096463,4240056,1,811,0,0,-0.022
504572,55,4710751,7334319,0,494,0,0,0.054
504573,34,4482357,12086168,1,397,0,0,0.066
504574,46,13330634,8898540,0,585,0,0,-0.05
504575,39,10909991,6837776,0,797,0,0,0.005
504576,41,18143229,3989928,0,509,0,0,0.016
504577,51,8357055,13094458,0,770,0,0,0.013
504578,25,13454134,8018048,0,526,0,0,0.024
504579,55,10038976,6874673,0,500,0,0,0.012
504580,37,9783288,12955262,0,364,0,0,-0.044
504581,52,18833415,7658585,0,778,0,0,-0.003
504582,24,11436947,7178036,1,313,0,0,0.009
504583,30,6851871,8376954,0,647,0,0,-0.041
504584,50,11159108,7833785,0,410,0,0,-0.033
504585,57,18826965,8537783,0,847,0,0,-0.037
504586,29,11416211,10119882,0,771,0,0,-0.055
504587,46,15103800,10689518,0,839,0,0,0.011
504588,42,5487378,11863515,0,559,0,0,-0.031
504589,41,10817793,3085085,0,779,0,0,0.006
504590,43,4986372,11527138,0,444,0,0,-0.021
504591,32,13554955,11258822,0,675,0,0,0.049
504592,51,19834762,6543008,1,677,0,0,-0.012
504593,37,8345275,1199663,0,720,0,0,-0.007
504594,41,12569894,13537370,1,745,0,0,-0.008
504595,53,6110943,4104860,0,773,0,0,-0.017
504596,35,5738909,11070938,0,413,0,0,-0.041
504597,52,17582435,12593577,0,519,0,0,0.015
504598,55,17191490,13190814,2,711,0,0,0.016
504599,35,19029125,11590382,1,480,0,0,-0.033
504600,49,18780933,5608644,1,453,0,0,-0.003
504601,31,8937770,3579681,0,385,0,0,0.045
504602,49,16365827,8961124,1,526,0,0,0.022
504603,42,15653035,5959252,0,327,0,0,0.014
504604,46,13922798,7474357,0,683,0,0,-0.025
504605,38,6862095,8230698,0,833,0,0,0.011
504606,45,4348631,8164996,0,637,0,0,-0.024
504607,41,7316823,13077152,0,672,0,0,0.035
504608,44,7398392,11749246,0,368,0,0,-0.002
504609,48,14114861,4363158,0,552,0,0,0.04
504610,23,16563543,8792767,1,822,0,0,0.002
504611,33,13161381,11179762,0,515,0,0,-0.038
504612,58,7701469,14000682,0,742,0,0,-0.013
504613,26,17432856,8002972,0,472,0,0,-0.044
504614,31,5332545,1916881,1,827,0,0,-0.039
504615,43,13360007,6433762,1,462,0,0,-0.031
504616,29,9876995,12556448,0,490,0,0,-0.023
504617,37,5210286,6033759,1,815,0,0,0.01
504618,29,18459551,1985321,0,847,0,0,-0.002
504619,39,11633317,6984292,0,637,0,0,-0.034
504620,55,12773040,3537942,0,788,0,0,-0.001
504621,52,18833989,2439680,0,648,0,0,-0.021
504622,48,8548651,5147728,0,501,0,0,-0.037
504623,48,14937471,2679725,1,565,0,0,0.018
504624,35,19436976,3988579,0,819,0,0,-0.023
504625,39,4720036,13685466,0,614,0,0,0.018
504626,53,6783413,5735023,1,555,0,0,0.017
504627,43,10126679,14793216,0,540,0,0,-0.001
504628,48,4608238,11590629,0,702,0,0,0.081
504629,24,16094362,4940157,0,538,0,0,-0.002
504630,51,5799191,6293507,0,557,0,0,-0.008
504631,55,13649295,8956447,0,487,0,0,-0.035
504632,25,5811231,5388308,0,314,0,0,0.041
504633,53,15942031,4850158,1,398,0,0,0.022
504634,52,12903951,11565418,0,667,0,0,0.02
504635,35,3209201,3016881,0,422,1,1,0.973
504636,57,8934576,5090745,0,683,0,0,0.014
504637,54,7731118,6639256,0,562,0,0,-0.006
504638,29,3382110,13706213,2,488,0,0,0.015
504639,55,8975857,10562799,1,590,0,0,-0.0
504640,44,19598391,4123533,1,476,0,0,0.001
504641,38,12986047,14778060,0,301,0,0,-0.015
504642,37,5485498,7493714,1,461,0,0,-0.024
504643,21,4419125,12613067,0,791,0,0,-0.017
504644,31,15604885,13637854,0,846,0,0,0.028
504645,53,16003275,11779169,0,599,0,0,0.049
504646,26,16929065,12492008,0,533,0,0,0.024
504647,49,9174118,6034902,1,434,0,0,0.032
504648,40,19600053,12253519,0,594,0,0,-0.038
504649,38,11702198,6632727,0,640,0,0,0.012
504650,34,14170104,5898375,0,804,0,0,-0.031
504651,40,9408387,8550180,0,542,0,0,-0.007
504652,38,14423772,10896222,0,397,0,0,0.002
504653,47,4640526,5491190,0,559,0,0,-0.008
504654,38,19726198,9351071,0,383,0,0,0.043
504655,37,11357756,3803572,0,830,0,0,-0.041
504656,45,9551079,1390313,1,420,0,0,-0.069
504657,25,3227174,7679830,0,342,0,0,-0.035
504658,26,4336161,8161509,0,363,0,0,-0.01
504659,56,7888508,12561827,0,636,0,0,0.019
504660,53,16082660,7362463,0,570,0,0,0.007
504661,35,10863309,11145279,1,342,0,0,0.034
504662,59,4155361,8213974,1,373,0,0,-0.061
504663,36,7756020,12488501,0,831,0,0,0.021
504664,58,3415058,9048982,2,834,0,0,0.009
504665,59,19492132,8943417,0,756,0,0,-0.004
504666,44,4118740,9871008,0,798,0,0,-0.004
504667,41,10955863,11413438,0,629,0,0,0.021
504668,58,16717087,2548797,1,736,0,0,0.028
504669,33,18030079,10239016,1,616,0,0,-0.008
504670,49,19004965,4515289,1,695,0,0,0.017
504671,54,6924752,9232743,0,831,0,0,-0.032
504672,25,4676077,1791810,0,836,0,0,0.043
504673,23,13619107,13045312,0,327,0,0,0.01
504674,41,18020190,9161228,0,827,0,0,-0.013
504675,29,12428017,11434778,0,467,0,0,0.044
504676,23,4860785,1828849,1,661,0,0,0.027
504677,50,16306589,8957018,0,509,0,0,0.013
